,E12000004,East Midlands,E06000015,Derby," 45,800 "," 14,894 "," 14,554 "," 12,318 "," 10,592 "," 10,627 "," 7,854 "," 11,751 "
,E12000004,East Midlands,E07000035,Derbyshire Dales," 7,224 "," 5,469 "," 5,956 "," 5,373 "," 4,930 "," 5,427 "," 4,089 "," 5,175 "
,E12000004,East Midlands,E07000137,East Lindsey," 17,414 "," 9,286 "," 10,771 "," 10,836 "," 10,719 "," 11,902 "," 8,973 "," 10,444 "
,E12000004,East Midlands,E07000152,East Northamptonshire," 8,982 "," 6,643 "," 6,564 "," 5,465 "," 5,043 "," 5,525 "," 3,884 "," 4,750 "
,E12000004,East Midlands,E07000036,Erewash," 14,090 "," 8,024 "," 7,907 "," 6,685 "," 5,881 "," 6,265 "," 4,733 "," 6,080 "
,E12000004,East Midlands,E07000173,Gedling," 16,395 "," 8,036 "," 8,096 "," 6,983 "," 6,373 "," 6,747 "," 4,820 "," 6,701 "
,E12000004,East Midlands,E07000131,Harborough," 11,880 "," 7,017 "," 6,935 "," 5,946 "," 5,306 "," 5,679 "," 4,285 "," 5,476 "
,E12000004,East Midlands,E07000037,High Peak," 11,999 "," 6,736 "," 7,170 "," 6,318 "," 5,343 "," 5,465 "," 3,922 "," 4,679 "
,E12000004,East Midlands,E07000132,Hinckley and Bosworth," 14,339 "," 7,836 "," 7,688 "," 6,984 "," 6,454 "," 7,004 "," 5,100 "," 6,293 "
,E12000004,East Midlands,E07000153,Kettering," 12,399 "," 6,850 "," 6,475 "," 5,328 "," 4,895 "," 5,220 "," 3,842 "," 4,656 "
,E12000004,East Midlands,E06000016,Leicester," 55,472 "," 18,069 "," 16,924 "," 15,568 "," 12,983 "," 10,681 "," 6,969 "," 10,305 "
,E12000004,East Midlands,E07000138,Lincoln," 13,226 "," 5,206 "," 5,485 "," 4,603 "," 3,955 "," 3,879 "," 2,763 "," 3,986 "
,E12000004,East Midlands,E07000174,Mansfield," 16,185 "," 7,063 "," 7,494 "," 6,589 "," 5,709 "," 5,557 "," 4,222 "," 5,140 "
,E12000004,East Midlands,E07000133,Melton," 6,367 "," 3,801 "," 4,064 "," 3,465 "," 3,170 "," 3,365 "," 2,413 "," 3,002 "
,E12000004,East Midlands,E07000175,Newark and Sherwood," 15,426 "," 8,381 "," 8,730 "," 7,757 "," 6,940 "," 7,493 "," 5,544 "," 6,892 "
,E12000004,East Midlands,E07000038,North East Derbyshire," 14,512 "," 7,168 "," 7,343 "," 6,796 "," 6,227 "," 6,701 "," 5,379 "," 6,425 "
,E12000004,East Midlands,E07000139,North Kesteven," 16,966 "," 8,195 "," 8,574 "," 7,293 "," 6,461 "," 7,410 "," 5,737 "," 7,307 "
,E12000004,East Midlands,E07000134,North West Leicestershire," 13,080 "," 7,345 "," 7,049 "," 6,118 "," 5,507 "," 5,889 "," 4,260 "," 4,854 "
,E12000004,East Midlands,E07000154,Northampton," 29,074 "," 13,293 "," 12,891 "," 10,748 "," 9,183 "," 9,384 "," 6,510 "," 8,761 "
,E12000004,East Midlands,E06000018,Nottingham," 40,062 "," 14,892 "," 14,679 "," 12,303 "," 10,095 "," 9,234 "," 6,548 "," 9,854 "
,E12000004,East Midlands,E07000135,Oadby and Wigston," 9,195 "," 3,460 "," 3,562 "," 3,319 "," 2,808 "," 2,958 "," 2,325 "," 3,784 "
,E12000004,East Midlands,E07000176,Rushcliffe," 16,897 "," 8,152 "," 8,072 "," 6,983 "," 6,244 "," 6,717 "," 5,034 "," 7,012 "
,E12000004,East Midlands,E06000017,Rutland," 3,510 "," 2,734 "," 2,696 "," 2,553 "," 2,393 "," 2,762 "," 2,096 "," 2,844 "
,E12000004,East Midlands,E07000039,South Derbyshire," 17,604 "," 7,916 "," 7,345 "," 6,092 "," 5,540 "," 5,513 "," 3,937 "," 4,611 "
,E12000004,East Midlands,E07000140,South Holland," 11,397 "," 6,010 "," 6,463 "," 5,653 "," 5,391 "," 6,054 "," 4,458 "," 6,133 "
,E12000004,East Midlands,E07000141,South Kesteven," 20,753 "," 9,984 "," 10,335 "," 9,207 "," 8,270 "," 8,896 "," 6,737 "," 8,376 "
,E12000004,East Midlands,E07000155,South Northamptonshire," 10,029 "," 7,255 "," 7,159 "," 6,031 "," 5,064 "," 5,574 "," 3,978 "," 4,674 "
,E12000004,East Midlands,E07000156,Wellingborough," 8,190 "," 5,267 "," 5,081 "," 4,342 "," 4,050 "," 4,257 "," 3,075 "," 3,650 "
,E12000004,East Midlands,E07000142,West Lindsey," 12,354 "," 6,569 "," 7,129 "," 6,589 "," 6,120 "," 6,541 "," 4,960 "," 5,791 "
,E12000006,East of England,E07000200,Babergh," 9,796 "," 6,439 "," 6,635 "," 5,978 "," 5,707 "," 6,585 "," 5,034 "," 6,454 "
,E12000006,East of England,E07000066,Basildon," 26,955 "," 11,809 "," 11,488 "," 9,913 "," 7,991 "," 8,531 "," 5,994 "," 8,324 "
,E12000006,East of England,E06000055,Bedford," 20,161 "," 11,358 "," 10,919 "," 9,262 "," 7,887 "," 8,078 "," 5,669 "," 8,140 "
,E12000006,East of England,E07000067,Braintree," 18,989 "," 10,726 "," 10,167 "," 8,744 "," 7,937 "," 8,567 "," 6,134 "," 7,661 "
,E12000006,East of England,E07000143,Breckland," 14,430 "," 9,067 "," 9,798 "," 8,760 "," 8,394 "," 9,430 "," 7,078 "," 9,262 "
,E12000006,East of England,E07000068,Brentwood," 8,155 "," 5,128 "," 5,334 "," 4,330 "," 3,620 "," 3,855 "," 2,893 "," 4,705 "
,E12000006,East of England,E07000144,Broadland," 15,160 "," 9,292 "," 9,352 "," 8,364 "," 7,906 "," 9,036 "," 6,786 "," 9,607 "
,E12000006,East of England,E07000095,Broxbourne," 10,605 "," 6,345 "," 6,123 "," 5,110 "," 4,120 "," 4,370 "," 3,328 "," 4,935 "
,E12000006,East of England,E07000008,Cambridge," 17,578 "," 6,508 "," 6,047 "," 4,904 "," 4,303 "," 3,933 "," 3,001 "," 4,543 "
,E12000006,East of England,E07000069,Castle Point," 11,408 "," 5,854 "," 6,011 "," 5,457 "," 5,065 "," 6,248 "," 4,755 "," 5,904 "
,E12000006,East of England,E06000056,Central Bedfordshire," 35,764 "," 19,176 "," 19,633 "," 16,411 "," 13,801 "," 14,255 "," 10,368 "," 12,937 "
,E12000006,East of England,E07000070,Chelmsford," 21,741 "," 11,877 "," 11,355 "," 9,728 "," 8,453 "," 9,363 "," 6,878 "," 9,533 "
,E12000006,East of England,E07000071,Colchester," 25,056 "," 11,840 "," 11,251 "," 9,404 "," 8,260 "," 9,382 "," 6,801 "," 8,836 "
,E12000006,East of England,E07000096,Dacorum," 17,019 "," 9,954 "," 10,043 "," 8,535 "," 7,021 "," 6,805 "," 4,916 "," 7,413 "
,E12000006,East of England,E07000009,East Cambridgeshire," 10,616 "," 6,125 "," 5,918 "," 5,007 "," 4,590 "," 4,898 "," 3,553 "," 4,875 "
,E12000006,East of England,E07000242,East Hertfordshire," 16,669 "," 10,714 "," 10,487 "," 8,547 "," 6,956 "," 7,337 "," 5,123 "," 7,424 "
,E12000006,East of England,E07000244,East Suffolk," 27,906 "," 16,470 "," 17,731 "," 17,045 "," 16,015 "," 18,249 "," 13,798 "," 18,699 "
,E12000006,East of England,E07000072,Epping Forest," 13,775 "," 8,798 "," 8,980 "," 7,535 "," 6,381 "," 6,744 "," 5,032 "," 7,152 "
,E12000006,East of England,E07000010,Fenland," 10,711 "," 6,661 "," 6,982 "," 6,237 "," 5,933 "," 6,153 "," 4,634 "," 6,070 "
,E12000006,East of England,E07000145,Great Yarmouth," 13,167 "," 6,319 "," 6,733 "," 6,266 "," 5,909 "," 6,437 "," 4,874 "," 6,020 "
,E12000006,East of England,E07000073,Harlow," 11,383 "," 5,264 "," 5,314 "," 4,527 "," 3,745 "," 3,280 "," 2,345 "," 3,611 "
,E12000006,East of England,E07000098,Hertsmere," 17,846 "," 6,723 "," 6,879 "," 5,647 "," 4,604 "," 4,787 "," 3,609 "," 5,532 "
,E12000006,East of England,E07000011,Huntingdonshire," 21,811 "," 12,390 "," 12,414 "," 10,706 "," 9,342 "," 10,051 "," 7,420 "," 9,058 "
,E12000006,East of England,E07000202,Ipswich," 19,742 "," 8,087 "," 7,819 "," 6,846 "," 5,908 "," 5,692 "," 4,070 "," 6,288 "
,E12000006,East of England,E07000146,King's Lynn and West Norfolk," 16,705 "," 9,542 "," 10,522 "," 9,774 "," 9,312 "," 10,392 "," 8,041 "," 10,716 "
,E12000006,East of England,E06000032,Luton," 26,155 "," 10,792 "," 10,416 "," 8,571 "," 6,921 "," 5,987 "," 4,560 "," 6,920 "
,E12000006,East of England,E07000074,Maldon," 6,578 "," 4,863 "," 4,973 "," 4,603 "," 4,085 "," 4,561 "," 3,377 "," 4,151 "
,E12000006,East of England,E07000203,Mid Suffolk," 12,026 "," 7,116 "," 7,694 "," 7,022 "," 6,518 "," 7,085 "," 5,150 "," 6,614 "
,E12000006,East of England,E07000099,North Hertfordshire," 14,389 "," 8,829 "," 8,894 "," 7,306 "," 6,283 "," 6,574 "," 4,905 "," 7,444 "
,E12000006,East of England,E07000147,North Norfolk," 9,465 "," 6,454 "," 7,516 "," 8,010 "," 7,972 "," 9,202 "," 6,876 "," 9,460 "
,E12000006,East of England,E07000148,Norwich," 21,611 "," 7,422 "," 7,072 "," 6,011 "," 5,592 "," 5,489 "," 3,990 "," 5,802 "
,E12000006,East of England,E06000031,Peterborough," 23,770 "," 11,540 "," 10,921 "," 9,433 "," 8,010 "," 7,740 "," 5,492 "," 7,917 "
,E12000006,East of England,E07000075,Rochford," 11,067 "," 6,199 "," 6,089 "," 5,300 "," 4,607 "," 5,405 "," 4,062 "," 5,468 "
,E12000006,East of England,E07000012,South Cambridgeshire," 18,262 "," 11,052 "," 10,691 "," 8,923 "," 7,858 "," 8,350 "," 6,332 "," 8,693 "
,E12000006,East of England,E07000149,South Norfolk," 16,614 "," 9,528 "," 9,912 "," 8,888 "," 8,167 "," 9,261 "," 7,009 "," 9,318 "
,E12000006,East of England,E06000033,Southend-on-Sea," 26,093 "," 11,061 "," 11,182 "," 9,556 "," 8,307 "," 8,836 "," 6,601 "," 9,326 "
,E12000006,East of England,E07000240,St Albans," 14,903 "," 10,562 "," 9,537 "," 7,596 "," 6,231 "," 6,386 "," 4,778 "," 7,452 "
,E12000006,East of England,E07000243,Stevenage," 12,543 "," 5,618 "," 5,767 "," 4,688 "," 3,550 "," 3,355 "," 2,450 "," 3,707 "
,E12000006,East of England,E07000076,Tendring," 16,470 "," 9,254 "," 10,275 "," 10,171 "," 9,903 "," 11,721 "," 9,027 "," 11,822 "
,E12000006,East of England,E07000102,Three Rivers," 12,212 "," 6,504 "," 6,428 "," 5,120 "," 4,221 "," 4,344 "," 3,202 "," 4,772 "
,E12000006,East of England,E06000034,Thurrock," 22,741 "," 10,002 "," 9,592 "," 7,696 "," 6,320 "," 6,574 "," 4,257 "," 5,682 "
,E12000006,East of England,E07000077,Uttlesford," 9,347 "," 6,567 "," 6,409 "," 5,490 "," 4,654 "," 4,864 "," 3,628 "," 4,845 "
,E12000006,East of England,E07000103,Watford," 16,102 "," 5,974 "," 5,281 "," 4,206 "," 3,350 "," 3,089 "," 2,339 "," 3,476 "
,E12000006,East of England,E07000241,Welwyn Hatfield," 13,491 "," 6,749 "," 6,896 "," 5,933 "," 4,672 "," 4,506 "," 3,420 "," 5,532 "
,E12000006,East of England,E07000245,West Suffolk," 18,465 "," 11,111 "," 11,116 "," 9,609 "," 8,741 "," 9,862 "," 7,537 "," 10,107 "
,E12000007,London,E09000002,Barking and Dagenham," 24,794 "," 10,668 "," 9,346 "," 7,315 "," 5,271 "," 4,311 "," 2,960 "," 4,604 "
,E12000007,London,E09000003,Barnet," 55,760 "," 20,811 "," 19,569 "," 16,970 "," 14,031 "," 13,309 "," 9,767 "," 14,745 "
,E12000007,London,E09000004,Bexley," 28,385 "," 14,830 "," 14,891 "," 12,575 "," 10,074 "," 10,081 "," 7,496 "," 11,505 "
,E12000007,London,E09000005,Brent," 47,271 "," 16,767 "," 15,700 "," 13,644 "," 10,705 "," 8,564 "," 6,223 "," 9,151 "
,E12000007,London,E09000006,Bromley," 35,858 "," 21,029 "," 20,359 "," 16,989 "," 13,744 "," 14,804 "," 10,870 "," 16,552 "
,E12000007,London,E09000007,Camden," 28,815 "," 10,937 "," 9,736 "," 8,133 "," 6,463 "," 6,065 "," 4,534 "," 5,894 "
,E12000007,London,E09000001,City of London, 850 , 476 , 453 , 370 , 328 , 304 , 203 , 243 
,E12000007,London,E09000008,Croydon," 41,526 "," 20,545 "," 20,696 "," 17,208 "," 13,624 "," 12,664 "," 8,916 "," 13,020 "
,E12000007,London,E09000009,Ealing," 42,000 "," 19,760 "," 18,145 "," 15,199 "," 12,211 "," 10,489 "," 7,345 "," 10,617 "
,E12000007,London,E09000010,Enfield," 54,455 "," 17,990 "," 17,674 "," 14,758 "," 11,462 "," 10,174 "," 7,474 "," 11,540 "
,E12000007,London,E09000011,Greenwich," 36,875 "," 14,689 "," 13,360 "," 10,753 "," 8,374 "," 7,440 "," 5,211 "," 6,745 "
,E12000007,London,E09000012,Hackney," 29,470 "," 11,458 "," 10,468 "," 8,233 "," 6,159 "," 4,765 "," 3,045 "," 4,027 "
,E12000007,London,E09000013,Hammersmith and Fulham," 23,127 "," 9,523 "," 8,368 "," 6,226 "," 4,925 "," 4,504 "," 3,155 "," 4,233 "
,E12000007,London,E09000014,Haringey," 31,768 "," 14,090 "," 12,940 "," 9,980 "," 7,614 "," 6,378 "," 4,335 "," 5,943 "
,E12000007,London,E09000015,Harrow," 38,401 "," 13,386 "," 13,302 "," 12,431 "," 10,621 "," 9,267 "," 6,986 "," 10,730 "
,E12000007,London,E09000016,Havering," 29,637 "," 15,010 "," 15,335 "," 13,683 "," 11,073 "," 11,607 "," 8,380 "," 12,803 "
,E12000007,London,E09000017,Hillingdon," 40,379 "," 17,219 "," 16,502 "," 13,823 "," 10,967 "," 9,901 "," 7,134 "," 11,137 "
,E12000007,London,E09000018,Hounslow," 34,491 "," 15,566 "," 14,118 "," 11,955 "," 9,631 "," 8,283 "," 5,687 "," 7,747 "
,E12000007,London,E09000019,Islington," 26,474 "," 10,379 "," 9,763 "," 7,623 "," 5,740 "," 5,020 "," 3,371 "," 4,392 "
,E12000007,London,E09000020,Kensington and Chelsea," 15,788 "," 7,810 "," 7,648 "," 6,057 "," 4,931 "," 4,710 "," 3,604 "," 4,712 "
,E12000007,London,E09000021,Kingston upon Thames," 19,334 "," 10,344 "," 9,279 "," 7,631 "," 6,376 "," 6,308 "," 4,377 "," 6,149 "
,E12000007,London,E09000022,Lambeth," 43,071 "," 15,750 "," 14,521 "," 11,021 "," 7,772 "," 6,127 "," 4,075 "," 5,921 "
,E12000007,London,E09000023,Lewisham," 33,472 "," 14,905 "," 14,091 "," 11,074 "," 7,716 "," 6,260 "," 4,509 "," 6,629 "
,E12000007,London,E09000024,Merton," 25,224 "," 12,047 "," 10,862 "," 9,119 "," 7,250 "," 6,525 "," 4,463 "," 6,853 "
,E12000007,London,E09000025,Newham," 45,717 "," 15,274 "," 13,050 "," 10,714 "," 7,904 "," 5,624 "," 3,555 "," 4,998 "
,E12000007,London,E09000026,Redbridge," 38,463 "," 15,282 "," 14,369 "," 12,591 "," 10,291 "," 8,982 "," 6,239 "," 9,646 "
,E12000007,London,E09000027,Richmond upon Thames," 19,744 "," 13,385 "," 12,236 "," 9,592 "," 7,943 "," 8,354 "," 5,944 "," 7,827 "
,E12000007,London,E09000028,Southwark," 37,488 "," 15,960 "," 14,687 "," 11,325 "," 7,474 "," 5,971 "," 3,922 "," 5,520 "
,E12000007,London,E09000029,Sutton," 25,808 "," 12,700 "," 12,283 "," 9,722 "," 8,056 "," 7,993 "," 5,668 "," 8,463 "
,E12000007,London,E09000030,Tower Hamlets," 41,444 "," 11,341 "," 9,163 "," 7,440 "," 5,425 "," 3,966 "," 2,571 "," 3,945 "
,E12000007,London,E09000031,Waltham Forest," 30,803 "," 13,653 "," 12,442 "," 10,186 "," 7,677 "," 6,471 "," 4,630 "," 6,561 "
,E12000007,London,E09000032,Wandsworth," 45,000 "," 15,490 "," 13,528 "," 10,659 "," 8,137 "," 7,708 "," 5,224 "," 7,443 "
,E12000007,London,E09000033,Westminster," 25,902 "," 10,439 "," 9,775 "," 7,910 "," 6,071 "," 5,459 "," 4,210 "," 5,627 "
,E12000001,North East,E06000047,County Durham," 59,963 "," 35,036 "," 37,227 "," 33,591 "," 29,984 "," 30,001 "," 21,365 "," 27,232 "
,E12000001,North East,E06000005,Darlington," 12,004 "," 7,057 "," 7,270 "," 6,637 "," 5,743 "," 5,832 "," 4,098 "," 5,837 "
,E12000001,North East,E08000037,Gateshead," 23,821 "," 12,419 "," 13,281 "," 11,924 "," 10,240 "," 10,469 "," 7,256 "," 10,805 "
,E12000001,North East,E06000001,Hartlepool," 10,710 "," 5,894 "," 6,595 "," 5,941 "," 5,051 "," 4,948 "," 3,180 "," 4,557 "
,E12000001,North East,E06000002,Middlesbrough," 19,166 "," 7,706 "," 8,573 "," 8,126 "," 6,856 "," 6,150 "," 4,154 "," 5,930 "
,E12000001,North East,E08000021,Newcastle upon Tyne," 35,954 "," 14,086 "," 15,363 "," 14,283 "," 11,884 "," 11,381 "," 7,588 "," 11,741 "
,E12000001,North East,E08000022,North Tyneside," 25,253 "," 12,934 "," 13,969 "," 12,761 "," 11,657 "," 11,455 "," 7,686 "," 10,855 "
,E12000001,North East,E06000057,Northumberland," 34,052 "," 20,680 "," 23,816 "," 23,379 "," 21,742 "," 22,422 "," 15,557 "," 19,773 "
,E12000001,North East,E06000003,Redcar and Cleveland," 17,334 "," 8,862 "," 9,949 "," 8,992 "," 8,022 "," 8,408 "," 6,195 "," 8,017 "
,E12000001,North East,E08000023,South Tyneside," 17,271 "," 9,342 "," 10,331 "," 9,816 "," 8,418 "," 8,148 "," 5,446 "," 7,895 "
,E12000001,North East,E06000004,Stockton-on-Tees," 23,826 "," 12,557 "," 12,977 "," 12,088 "," 10,364 "," 9,978 "," 6,719 "," 8,934 "
,E12000001,North East,E08000024,Sunderland," 33,676 "," 17,913 "," 18,870 "," 17,944 "," 15,535 "," 15,123 "," 10,092 "," 14,173 "
,E12000002,North West,E07000026,Allerdale," 13,818 "," 7,203 "," 7,265 "," 6,853 "," 6,184 "," 6,592 "," 4,502 "," 6,164 "
,E12000002,North West,E07000027,Barrow-in-Furness," 7,592 "," 4,553 "," 4,757 "," 4,174 "," 3,706 "," 3,960 "," 2,914 "," 3,600 "
,E12000002,North West,E06000008,Blackburn with Darwen," 18,784 "," 8,630 "," 8,215 "," 7,361 "," 6,215 "," 5,863 "," 3,906 "," 5,193 "
,E12000002,North West,E06000009,Blackpool," 21,882 "," 9,375 "," 10,032 "," 8,705 "," 7,210 "," 7,514 "," 5,630 "," 7,540 "
,E12000002,North West,E08000001,Bolton," 33,287 "," 17,411 "," 17,235 "," 14,801 "," 13,025 "," 13,590 "," 9,752 "," 12,132 "
,E12000002,North West,E07000117,Burnley," 9,246 "," 5,152 "," 5,518 "," 5,004 "," 4,317 "," 4,581 "," 3,151 "," 3,777 "
,E12000002,North West,E08000002,Bury," 23,954 "," 11,693 "," 12,077 "," 10,389 "," 8,925 "," 9,605 "," 6,803 "," 8,715 "
,E12000002,North West,E07000028,Carlisle," 11,684 "," 6,956 "," 7,583 "," 7,175 "," 6,188 "," 6,307 "," 4,362 "," 6,172 "
,E12000002,North West,E06000049,Cheshire East," 42,206 "," 27,024 "," 28,123 "," 24,345 "," 21,504 "," 23,691 "," 17,716 "," 23,845 "
,E12000002,North West,E06000050,Cheshire West and Chester," 40,583 "," 23,418 "," 24,691 "," 21,561 "," 18,906 "," 19,977 "," 14,644 "," 19,799 "
,E12000002,North West,E07000118,Chorley," 15,137 "," 8,098 "," 7,943 "," 6,919 "," 6,133 "," 6,714 "," 4,804 "," 5,639 "
,E12000002,North West,E07000029,Copeland," 7,620 "," 4,596 "," 5,287 "," 4,795 "," 4,161 "," 4,249 "," 2,969 "," 3,793 "
,E12000002,North West,E07000030,Eden," 4,455 "," 3,888 "," 4,390 "," 4,081 "," 3,693 "," 3,849 "," 2,730 "," 3,658 "
,E12000002,North West,E07000119,Fylde," 10,635 "," 5,495 "," 6,125 "," 5,901 "," 5,257 "," 5,828 "," 4,567 "," 6,239 "
,E12000002,North West,E06000006,Halton," 16,939 "," 8,185 "," 8,515 "," 7,765 "," 6,941 "," 6,861 "," 4,183 "," 5,121 "
,E12000002,North West,E07000120,Hyndburn," 8,751 "," 4,944 "," 4,947 "," 4,404 "," 3,775 "," 4,022 "," 2,904 "," 3,496 "
,E12000002,North West,E08000011,Knowsley," 21,078 "," 9,379 "," 10,666 "," 9,835 "," 7,802 "," 6,649 "," 4,287 "," 6,440 "
,E12000002,North West,E07000121,Lancaster," 22,067 "," 8,700 "," 9,159 "," 8,450 "," 7,510 "," 7,785 "," 5,645 "," 7,713 "
,E12000002,North West,E08000012,Liverpool," 68,372 "," 24,778 "," 27,581 "," 25,453 "," 21,016 "," 19,082 "," 12,648 "," 17,793 "
,E12000002,North West,E08000003,Manchester," 72,762 "," 25,062 "," 22,754 "," 19,093 "," 15,004 "," 12,946 "," 8,641 "," 11,718 "
,E12000002,North West,E08000004,Oldham," 31,476 "," 13,535 "," 13,180 "," 11,417 "," 10,142 "," 10,204 "," 7,334 "," 9,134 "
,E12000002,North West,E07000122,Pendle," 8,501 "," 5,178 "," 5,380 "," 4,986 "," 4,410 "," 4,704 "," 3,152 "," 4,023 "
,E12000002,North West,E07000123,Preston," 25,478 "," 8,326 "," 8,298 "," 7,123 "," 5,798 "," 5,476 "," 3,889 "," 5,658 "
,E12000002,North West,E07000124,Ribble Valley," 6,704 "," 4,579 "," 4,753 "," 4,368 "," 3,700 "," 3,960 "," 2,970 "," 3,882 "
,E12000002,North West,E08000005,Rochdale," 28,307 "," 12,781 "," 12,756 "," 11,336 "," 10,172 "," 9,856 "," 6,690 "," 8,308 "
,E12000002,North West,E07000125,Rossendale," 8,277 "," 4,785 "," 4,791 "," 4,109 "," 3,636 "," 3,785 "," 2,518 "," 3,007 "
,E12000002,North West,E08000006,Salford," 31,496 "," 12,951 "," 13,314 "," 11,473 "," 8,991 "," 9,485 "," 6,660 "," 9,066 "
,E12000002,North West,E08000014,Sefton," 34,463 "," 17,603 "," 19,727 "," 18,357 "," 15,939 "," 15,767 "," 11,920 "," 18,094 "
,E12000002,North West,E07000031,South Lakeland," 9,664 "," 7,162 "," 8,011 "," 7,603 "," 6,852 "," 7,722 "," 5,792 "," 7,872 "
,E12000002,North West,E07000126,South Ribble," 16,525 "," 7,658 "," 7,848 "," 6,739 "," 6,116 "," 6,577 "," 4,642 "," 6,006 "
,E12000002,North West,E08000013,St. Helens," 28,254 "," 12,135 "," 12,413 "," 10,875 "," 9,513 "," 10,148 "," 7,335 "," 9,211 "
,E12000002,North West,E08000007,Stockport," 35,330 "," 18,720 "," 19,086 "," 16,638 "," 14,744 "," 15,227 "," 11,261 "," 16,353 "
,E12000002,North West,E08000008,Tameside," 28,745 "," 14,537 "," 14,790 "," 12,549 "," 10,317 "," 10,992 "," 7,658 "," 9,181 "
,E12000002,North West,E08000009,Trafford," 31,400 "," 14,916 "," 14,749 "," 12,344 "," 10,375 "," 10,394 "," 7,725 "," 11,505 "
,E12000002,North West,E06000007,Warrington," 27,858 "," 14,687 "," 14,981 "," 12,116 "," 10,304 "," 10,439 "," 8,020 "," 10,286 "
,E12000002,North West,E07000127,West Lancashire," 15,819 "," 7,582 "," 8,217 "," 7,251 "," 6,352 "," 6,867 "," 5,149 "," 6,544 "
,E12000002,North West,E08000010,Wigan," 39,514 "," 22,193 "," 21,216 "," 18,325 "," 16,011 "," 17,653 "," 13,132 "," 14,442 "
,E12000002,North West,E08000015,Wirral," 42,563 "," 20,342 "," 21,962 "," 20,193 "," 18,114 "," 18,426 "," 13,001 "," 18,438 "
,E12000002,North West,E07000128,Wyre," 16,178 "," 7,236 "," 8,128 "," 7,847 "," 7,345 "," 8,160 "," 6,150 "," 8,370 "
,E12000008,South East,E07000223,Adur," 7,314 "," 4,266 "," 4,218 "," 3,726 "," 3,417 "," 3,937 "," 3,008 "," 4,374 "
,E12000008,South East,E07000224,Arun," 15,281 "," 10,078 "," 10,769 "," 10,192 "," 10,130 "," 12,168 "," 9,446 "," 13,421 "
,E12000008,South East,E07000105,Ashford," 14,698 "," 8,976 "," 8,510 "," 7,142 "," 6,367 "," 7,064 "," 5,305 "," 6,541 "
,E12000008,South East,E07000084,Basingstoke and Deane," 23,276 "," 12,651 "," 12,235 "," 9,916 "," 8,176 "," 8,708 "," 6,198 "," 7,931 "
,E12000008,South East,E06000036,Bracknell Forest," 14,270 "," 8,134 "," 7,806 "," 6,512 "," 5,279 "," 4,800 "," 3,422 "," 4,653 "
,E12000008,South East,E06000043,Brighton and Hove," 34,473 "," 18,535 "," 16,757 "," 12,719 "," 10,273 "," 9,820 "," 6,900 "," 10,186 "
,E12000008,South East,E06000060,Buckinghamshire," 58,796 "," 36,907 "," 36,444 "," 30,722 "," 25,740 "," 26,183 "," 19,959 "," 28,425 "
,E12000008,South East,E07000106,Canterbury," 16,620 "," 9,091 "," 9,480 "," 8,644 "," 8,266 "," 9,153 "," 6,736 "," 9,124 "
,E12000008,South East,E07000177,Cherwell," 18,522 "," 10,571 "," 10,510 "," 8,631 "," 7,294 "," 7,410 "," 5,295 "," 7,421 "
,E12000008,South East,E07000225,Chichester," 13,035 "," 7,732 "," 8,700 "," 8,396 "," 7,711 "," 8,498 "," 6,801 "," 9,680 "
,E12000008,South East,E07000226,Crawley," 16,743 "," 6,771 "," 6,479 "," 5,601 "," 4,380 "," 4,022 "," 2,572 "," 4,058 "
