,Region Code (Administrative),Region Name (administrative),LTLA Code,LTLA Name,Under 50,50-54,55-59,60-64,65-69,70-74,75-79,80+
,E12000008,South East,E07000226,Crawley," 13,978 "," 6,574 "," 6,338 "," 5,535 "," 4,352 "," 4,015 "," 2,562 "," 4,067 "
,E12000008,South East,E07000107,Dartford," 12,623 "," 6,237 "," 6,208 "," 5,119 "," 4,080 "," 4,063 "," 2,870 "," 4,297 "
,E12000008,South East,E07000108,Dover," 12,565 "," 7,012 "," 7,895 "," 7,389 "," 7,014 "," 7,299 "," 5,468 "," 6,876 "
,E12000008,South East,E07000085,East Hampshire," 14,048 "," 8,756 "," 9,067 "," 8,333 "," 7,022 "," 7,525 "," 5,757 "," 7,917 "
,E12000008,South East,E07000061,Eastbourne," 14,838 "," 6,046 "," 6,472 "," 5,880 "," 5,393 "," 6,216 "," 4,675 "," 7,372 "
,E12000008,South East,E07000086,Eastleigh," 15,575 "," 8,434 "," 8,569 "," 7,647 "," 6,728 "," 6,882 "," 5,032 "," 7,267 "
,E12000008,South East,E07000207,Elmbridge," 12,290 "," 9,664 "," 8,947 "," 7,226 "," 5,975 "," 6,096 "," 4,602 "," 7,353 "
,E12000008,South East,E07000208,Epsom and Ewell," 8,379 "," 5,218 "," 4,982 "," 4,045 "," 3,462 "," 3,833 "," 2,815 "," 4,039 "
,E12000008,South East,E07000087,Fareham," 15,208 "," 7,752 "," 8,379 "," 7,560 "," 6,367 "," 7,202 "," 5,629 "," 8,052 "
,E12000008,South East,E07000112,Folkestone and Hythe," 13,290 "," 6,963 "," 7,561 "," 6,983 "," 6,527 "," 7,457 "," 5,352 "," 6,941 "
,E12000008,South East,E07000088,Gosport," 9,683 "," 5,185 "," 5,511 "," 5,031 "," 4,358 "," 4,692 "," 3,379 "," 4,636 "
,E12000008,South East,E07000109,Gravesham," 11,911 "," 6,389 "," 6,468 "," 5,377 "," 4,634 "," 4,714 "," 3,496 "," 4,985 "
,E12000008,South East,E07000209,Guildford," 14,650 "," 8,861 "," 8,616 "," 7,345 "," 6,244 "," 6,449 "," 4,747 "," 7,124 "
,E12000008,South East,E07000089,Hart," 10,608 "," 6,871 "," 6,760 "," 5,521 "," 4,569 "," 5,121 "," 4,052 "," 5,473 "
,E12000008,South East,E07000062,Hastings," 9,051 "," 5,225 "," 5,497 "," 5,096 "," 4,698 "," 4,827 "," 3,345 "," 4,295 "
,E12000008,South East,E07000090,Havant," 19,094 "," 8,113 "," 8,745 "," 8,270 "," 7,201 "," 7,674 "," 5,922 "," 8,529 "
,E12000008,South East,E07000227,Horsham," 14,098 "," 10,048 "," 10,583 "," 9,273 "," 8,025 "," 8,680 "," 6,589 "," 9,335 "
,E12000008,South East,E06000046,Isle of Wight," 18,580 "," 9,044 "," 10,169 "," 9,834 "," 9,819 "," 10,803 "," 8,442 "," 10,329 "
,E12000008,South East,E07000063,Lewes," 10,745 "," 6,664 "," 6,924 "," 6,342 "," 6,095 "," 6,705 "," 5,114 "," 7,431 "
,E12000008,South East,E07000110,Maidstone," 17,537 "," 9,945 "," 10,588 "," 9,302 "," 8,114 "," 8,920 "," 6,495 "," 8,754 "
,E12000008,South East,E06000035,Medway," 29,660 "," 15,312 "," 16,440 "," 14,314 "," 12,141 "," 12,448 "," 8,648 "," 10,722 "
,E12000008,South East,E07000228,Mid Sussex," 14,696 "," 10,222 "," 9,856 "," 8,312 "," 7,504 "," 7,923 "," 6,248 "," 8,794 "
,E12000008,South East,E06000042,Milton Keynes," 27,548 "," 14,904 "," 13,930 "," 13,080 "," 11,501 "," 10,787 "," 7,000 "," 8,598 "
,E12000008,South East,E07000210,Mole Valley," 7,648 "," 6,213 "," 6,411 "," 5,597 "," 4,950 "," 4,992 "," 4,062 "," 6,099 "
,E12000008,South East,E07000091,New Forest," 18,854 "," 11,474 "," 12,808 "," 12,107 "," 11,732 "," 13,175 "," 10,197 "," 15,199 "
,E12000008,South East,E07000178,Oxford," 20,977 "," 7,443 "," 7,224 "," 5,961 "," 4,821 "," 4,610 "," 3,416 "," 5,074 "
,E12000008,South East,E06000044,Portsmouth," 30,406 "," 12,111 "," 11,928 "," 9,893 "," 7,967 "," 7,847 "," 5,751 "," 8,082 "
,E12000008,South East,E06000038,Reading," 18,024 "," 8,711 "," 7,972 "," 6,691 "," 5,403 "," 5,050 "," 3,832 "," 5,609 "
,E12000008,South East,E07000211,Reigate and Banstead," 16,658 "," 9,493 "," 9,435 "," 7,891 "," 6,497 "," 6,851 "," 4,966 "," 7,550 "
,E12000008,South East,E07000064,Rother," 8,022 "," 5,610 "," 6,605 "," 6,628 "," 6,501 "," 8,042 "," 6,119 "," 8,559 "
,E12000008,South East,E07000212,Runnymede," 7,915 "," 5,258 "," 5,302 "," 4,419 "," 3,627 "," 3,712 "," 2,895 "," 4,473 "
,E12000008,South East,E07000092,Rushmoor," 11,127 "," 6,098 "," 6,065 "," 4,716 "," 3,887 "," 4,064 "," 2,968 "," 3,704 "
,E12000008,South East,E07000111,Sevenoaks," 10,317 "," 7,381 "," 7,864 "," 6,874 "," 6,128 "," 6,673 "," 5,069 "," 7,157 "
,E12000008,South East,E06000039,Slough," 17,497 "," 7,183 "," 5,901 "," 5,681 "," 4,578 "," 3,541 "," 2,292 "," 3,620 "
,E12000008,South East,E07000179,South Oxfordshire," 13,603 "," 10,374 "," 10,140 "," 8,585 "," 7,309 "," 7,694 "," 6,220 "," 8,561 "
,E12000008,South East,E06000045,Southampton," 31,824 "," 11,459 "," 11,420 "," 10,464 "," 8,993 "," 8,598 "," 6,411 "," 8,659 "
,E12000008,South East,E07000213,Spelthorne," 9,590 "," 6,350 "," 6,702 "," 5,303 "," 4,359 "," 4,501 "," 3,555 "," 5,468 "
,E12000008,South East,E07000214,Surrey Heath," 9,771 "," 6,340 "," 6,206 "," 5,241 "," 4,297 "," 4,466 "," 3,506 "," 5,126 "
,E12000008,South East,E07000113,Swale," 15,346 "," 8,544 "," 9,540 "," 8,317 "," 7,320 "," 8,066 "," 5,680 "," 6,820 "
,E12000008,South East,E07000215,Tandridge," 8,545 "," 5,994 "," 6,045 "," 5,185 "," 4,472 "," 4,605 "," 3,586 "," 5,172 "
,E12000008,South East,E07000093,Test Valley," 12,672 "," 8,669 "," 8,822 "," 7,716 "," 6,571 "," 7,334 "," 5,535 "," 7,348 "
,E12000008,South East,E07000114,Thanet," 15,978 "," 8,220 "," 8,912 "," 8,268 "," 7,950 "," 8,912 "," 6,557 "," 8,409 "
,E12000008,South East,E07000115,Tonbridge and Malling," 13,571 "," 8,662 "," 8,647 "," 7,288 "," 6,043 "," 6,649 "," 5,041 "," 6,851 "
,E12000008,South East,E07000116,Tunbridge Wells," 10,774 "," 7,904 "," 7,453 "," 6,378 "," 5,224 "," 5,731 "," 4,387 "," 6,392 "
,E12000008,South East,E07000180,Vale of White Horse," 12,331 "," 8,839 "," 8,985 "," 7,935 "," 6,747 "," 7,121 "," 5,358 "," 7,688 "
,E12000008,South East,E07000216,Waverley," 12,491 "," 8,916 "," 8,399 "," 7,369 "," 6,361 "," 6,905 "," 5,590 "," 8,574 "
,E12000008,South East,E07000065,Wealden," 14,584 "," 10,394 "," 11,471 "," 10,615 "," 9,776 "," 11,064 "," 8,609 "," 11,405 "
,E12000008,South East,E06000037,West Berkshire," 15,221 "," 11,488 "," 10,777 "," 9,436 "," 8,162 "," 8,411 "," 6,200 "," 7,962 "
,E12000008,South East,E07000181,West Oxfordshire," 10,858 "," 7,580 "," 7,932 "," 6,856 "," 5,947 "," 6,305 "," 4,912 "," 6,916 "
,E12000008,South East,E07000094,Winchester," 14,255 "," 8,156 "," 8,387 "," 7,318 "," 6,306 "," 6,745 "," 5,220 "," 7,675 "
,E12000008,South East,E06000040,Windsor and Maidenhead," 17,313 "," 10,207 "," 9,528 "," 8,177 "," 6,806 "," 6,992 "," 5,362 "," 7,987 "
,E12000008,South East,E07000217,Woking," 10,064 "," 6,368 "," 5,866 "," 5,085 "," 4,291 "," 4,307 "," 3,155 "," 4,858 "
,E12000008,South East,E06000041,Wokingham," 17,026 "," 11,250 "," 10,776 "," 9,331 "," 7,539 "," 7,861 "," 5,983 "," 8,411 "
,E12000008,South East,E07000229,Worthing," 13,253 "," 7,275 "," 7,244 "," 6,200 "," 5,484 "," 6,333 "," 4,704 "," 7,385 "
,E12000009,South West,E06000022,Bath and North East Somerset," 18,347 "," 11,408 "," 11,616 "," 10,190 "," 9,095 "," 9,596 "," 7,246 "," 10,646 "
,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole"," 59,357 "," 23,340 "," 23,821 "," 21,511 "," 19,738 "," 21,649 "," 16,519 "," 25,268 "
,E12000009,South West,E06000023,"Bristol, City of"," 61,529 "," 22,342 "," 22,176 "," 18,846 "," 16,196 "," 15,460 "," 11,025 "," 16,101 "
,E12000009,South West,E07000078,Cheltenham," 11,941 "," 6,851 "," 7,453 "," 6,356 "," 5,441 "," 5,651 "," 4,385 "," 6,893 "
,E12000009,South West,E06000052,Cornwall," 54,455 "," 35,736 "," 39,060 "," 37,464 "," 35,497 "," 38,920 "," 28,656 "," 35,819 "
,E12000009,South West,E07000079,Cotswold," 8,764 "," 6,118 "," 6,855 "," 6,116 "," 5,770 "," 6,115 "," 4,757 "," 6,425 "
,E12000009,South West,E06000059,Dorset," 41,744 "," 23,722 "," 27,119 "," 26,954 "," 25,836 "," 29,448 "," 22,440 "," 31,387 "
,E12000009,South West,E07000040,East Devon," 13,076 "," 9,433 "," 10,064 "," 9,723 "," 9,913 "," 11,523 "," 9,186 "," 13,234 "
,E12000009,South West,E07000041,Exeter," 15,708 "," 6,931 "," 6,828 "," 5,898 "," 5,270 "," 5,499 "," 4,112 "," 6,216 "
,E12000009,South West,E07000080,Forest of Dean," 8,447 "," 5,386 "," 6,000 "," 5,450 "," 5,049 "," 5,317 "," 3,936 "," 4,876 "
,E12000009,South West,E07000081,Gloucester," 19,854 "," 8,129 "," 8,153 "," 7,029 "," 5,663 "," 5,562 "," 4,355 "," 5,829 "
,E12000009,South West,E06000053,Isles of Scilly, 571 , 142 , 160 , 121 , 118 , 142 , 126 , 162 
,E12000009,South West,E07000187,Mendip," 11,177 "," 7,860 "," 8,034 "," 7,343 "," 6,843 "," 7,333 "," 5,339 "," 7,232 "
,E12000009,South West,E07000042,Mid Devon," 7,686 "," 5,600 "," 5,928 "," 5,264 "," 4,983 "," 5,255 "," 3,938 "," 5,169 "
,E12000009,South West,E07000043,North Devon," 8,900 "," 6,169 "," 7,170 "," 6,729 "," 6,092 "," 6,738 "," 5,204 "," 6,834 "
,E12000009,South West,E06000024,North Somerset," 27,499 "," 13,858 "," 14,585 "," 12,731 "," 12,105 "," 13,571 "," 10,577 "," 14,464 "
,E12000009,South West,E06000026,Plymouth," 32,986 "," 15,420 "," 15,888 "," 13,983 "," 12,221 "," 12,695 "," 9,537 "," 12,862 "
,E12000009,South West,E07000188,Sedgemoor," 11,853 "," 8,349 "," 8,847 "," 7,789 "," 7,303 "," 8,024 "," 5,927 "," 7,776 "
,E12000009,South West,E07000246,Somerset West and Taunton," 18,482 "," 9,960 "," 10,711 "," 10,109 "," 9,688 "," 10,275 "," 7,989 "," 11,242 "
,E12000009,South West,E06000025,South Gloucestershire," 34,738 "," 18,171 "," 18,341 "," 15,297 "," 13,103 "," 13,808 "," 11,178 "," 15,148 "
,E12000009,South West,E07000044,South Hams," 7,197 "," 5,700 "," 6,624 "," 6,522 "," 6,110 "," 6,690 "," 4,899 "," 6,320 "
,E12000009,South West,E07000189,South Somerset," 17,524 "," 10,884 "," 11,722 "," 10,988 "," 10,536 "," 11,785 "," 8,769 "," 11,534 "
,E12000009,South West,E07000082,Stroud," 14,545 "," 8,650 "," 8,753 "," 8,065 "," 7,130 "," 7,546 "," 5,472 "," 7,388 "
,E12000009,South West,E06000030,Swindon," 21,102 "," 14,446 "," 14,478 "," 12,240 "," 10,070 "," 9,496 "," 6,795 "," 9,472 "
,E12000009,South West,E07000045,Teignbridge," 13,150 "," 9,005 "," 10,073 "," 9,318 "," 8,962 "," 9,633 "," 7,350 "," 9,621 "
,E12000009,South West,E07000083,Tewkesbury," 11,480 "," 6,140 "," 6,541 "," 5,734 "," 5,345 "," 5,564 "," 4,292 "," 5,737 "
,E12000009,South West,E06000027,Torbay," 14,596 "," 8,914 "," 9,696 "," 9,020 "," 8,603 "," 9,462 "," 7,240 "," 9,990 "
,E12000009,South West,E07000046,Torridge," 6,025 "," 4,361 "," 5,042 "," 5,105 "," 4,835 "," 5,307 "," 3,893 "," 4,756 "
,E12000009,South West,E07000047,West Devon," 4,914 "," 3,748 "," 4,442 "," 4,156 "," 3,947 "," 4,289 "," 3,263 "," 4,189 "
,E12000009,South West,E06000054,Wiltshire," 45,943 "," 32,894 "," 34,855 "," 31,079 "," 27,637 "," 29,205 "," 21,997 "," 29,875 "
,E12000005,West Midlands,E08000025,Birmingham," 135,107 "," 52,779 "," 50,858 "," 45,261 "," 38,281 "," 34,965 "," 26,389 "," 38,960 "
,E12000005,West Midlands,E07000234,Bromsgrove," 12,770 "," 6,881 "," 6,889 "," 5,987 "," 5,512 "," 5,646 "," 4,541 "," 6,382 "
,E12000005,West Midlands,E07000192,Cannock Chase," 13,440 "," 7,108 "," 6,996 "," 5,814 "," 5,123 "," 5,208 "," 3,947 "," 4,730 "
,E12000005,West Midlands,E08000026,Coventry," 44,778 "," 17,746 "," 17,105 "," 15,092 "," 12,681 "," 12,141 "," 9,628 "," 13,697 "
,E12000005,West Midlands,E08000027,Dudley," 37,458 "," 20,041 "," 19,579 "," 17,122 "," 15,864 "," 16,439 "," 13,436 "," 17,735 "
,E12000005,West Midlands,E07000193,East Staffordshire," 15,235 "," 7,781 "," 7,851 "," 7,105 "," 5,898 "," 6,034 "," 4,599 "," 5,915 "
,E12000005,West Midlands,E06000019,"Herefordshire, County of"," 18,152 "," 12,006 "," 13,255 "," 12,657 "," 11,801 "," 12,416 "," 9,351 "," 12,779 "
,E12000005,West Midlands,E07000194,Lichfield," 11,697 "," 7,344 "," 7,313 "," 6,297 "," 5,896 "," 6,732 "," 5,662 "," 6,407 "
,E12000005,West Midlands,E07000235,Malvern Hills," 8,089 "," 5,383 "," 5,949 "," 5,692 "," 5,227 "," 5,834 "," 4,395 "," 6,141 "
,E12000005,West Midlands,E07000195,Newcastle-under-Lyme," 15,270 "," 7,981 "," 8,111 "," 7,564 "," 6,611 "," 7,141 "," 5,241 "," 7,151 "
,E12000005,West Midlands,E07000218,North Warwickshire," 7,454 "," 4,674 "," 4,689 "," 4,220 "," 3,656 "," 3,873 "," 2,912 "," 3,523 "
,E12000005,West Midlands,E07000219,Nuneaton and Bedworth," 15,323 "," 8,159 "," 8,146 "," 7,169 "," 6,510 "," 6,718 "," 5,122 "," 6,122 "
,E12000005,West Midlands,E07000236,Redditch," 11,995 "," 4,988 "," 4,978 "," 4,687 "," 4,599 "," 4,565 "," 3,062 "," 3,384 "
,E12000005,West Midlands,E07000220,Rugby," 10,363 "," 6,978 "," 6,970 "," 5,821 "," 4,891 "," 5,241 "," 4,366 "," 5,602 "
,E12000005,West Midlands,E08000028,Sandwell," 39,673 "," 18,496 "," 17,541 "," 15,212 "," 12,793 "," 11,933 "," 9,192 "," 12,569 "
,E12000005,West Midlands,E06000051,Shropshire," 32,364 "," 21,072 "," 22,980 "," 21,045 "," 19,577 "," 20,701 "," 16,271 "," 21,090 "
,E12000005,West Midlands,E08000029,Solihull," 24,064 "," 13,763 "," 14,154 "," 12,319 "," 10,482 "," 11,696 "," 9,209 "," 12,779 "
,E12000005,West Midlands,E07000196,South Staffordshire," 13,533 "," 7,687 "," 8,164 "," 7,534 "," 6,647 "," 7,160 "," 5,883 "," 7,389 "
,E12000005,West Midlands,E07000197,Stafford," 18,043 "," 9,292 "," 9,203 "," 8,439 "," 7,607 "," 8,120 "," 6,538 "," 8,234 "
,E12000005,West Midlands,E07000198,Staffordshire Moorlands," 10,180 "," 6,910 "," 7,009 "," 6,443 "," 6,090 "," 6,842 "," 5,149 "," 6,382 "
,E12000005,West Midlands,E06000021,Stoke-on-Trent," 33,072 "," 14,382 "," 14,741 "," 13,433 "," 11,720 "," 11,555 "," 8,556 "," 11,040 "
,E12000005,West Midlands,E07000221,Stratford-on-Avon," 11,984 "," 9,409 "," 9,936 "," 8,918 "," 8,015 "," 8,744 "," 7,080 "," 9,246 "
,E12000005,West Midlands,E07000199,Tamworth," 8,639 "," 5,270 "," 4,780 "," 4,386 "," 4,167 "," 4,125 "," 2,944 "," 3,263 "
,E12000005,West Midlands,E06000020,Telford and Wrekin," 22,710 "," 11,750 "," 11,434 "," 9,759 "," 8,767 "," 8,761 "," 6,379 "," 7,544 "
,E12000005,West Midlands,E08000030,Walsall," 36,013 "," 16,442 "," 16,147 "," 14,304 "," 12,192 "," 12,056 "," 9,590 "," 13,783 "
,E12000005,West Midlands,E07000222,Warwick," 17,071 "," 9,165 "," 8,858 "," 7,565 "," 6,774 "," 7,028 "," 5,573 "," 7,768 "
,E12000005,West Midlands,E08000031,Wolverhampton," 32,177 "," 14,649 "," 14,083 "," 12,576 "," 11,089 "," 10,332 "," 7,866 "," 11,941 "
,E12000005,West Midlands,E07000237,Worcester," 13,382 "," 6,535 "," 6,390 "," 5,328 "," 4,767 "," 4,698 "," 3,448 "," 4,670 "
,E12000005,West Midlands,E07000238,Wychavon," 13,511 "," 9,039 "," 9,578 "," 8,617 "," 8,185 "," 8,778 "," 6,600 "," 8,623 "
,E12000005,West Midlands,E07000239,Wyre Forest," 9,845 "," 6,633 "," 6,849 "," 6,003 "," 6,046 "," 7,029 "," 5,526 "," 6,406 "
,E12000003,Yorkshire and The Humber,E08000016,Barnsley," 27,849 "," 15,721 "," 15,992 "," 14,535 "," 12,726 "," 12,695 "," 9,348 "," 11,315 "
,E12000003,Yorkshire and The Humber,E08000032,Bradford," 61,709 "," 26,656 "," 27,519 "," 25,659 "," 22,161 "," 21,133 "," 13,732 "," 20,904 "
,E12000003,Yorkshire and The Humber,E08000033,Calderdale," 24,314 "," 13,516 "," 13,456 "," 12,083 "," 10,269 "," 10,694 "," 7,449 "," 9,318 "
,E12000003,Yorkshire and The Humber,E07000163,Craven," 5,759 "," 3,869 "," 4,241 "," 4,234 "," 3,965 "," 4,067 "," 3,110 "," 4,077 "
,E12000003,Yorkshire and The Humber,E08000017,Doncaster," 34,447 "," 17,874 "," 19,388 "," 18,159 "," 15,858 "," 15,940 "," 11,332 "," 15,225 "
,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire," 31,203 "," 21,351 "," 24,288 "," 23,376 "," 22,226 "," 24,804 "," 17,553 "," 23,519 "
,E12000003,Yorkshire and The Humber,E07000164,Hambleton," 9,310 "," 6,156 "," 7,100 "," 6,522 "," 6,039 "," 6,549 "," 4,847 "," 6,583 "
,E12000003,Yorkshire and The Humber,E07000165,Harrogate," 21,488 "," 11,385 "," 11,620 "," 10,633 "," 9,187 "," 10,002 "," 7,289 "," 10,679 "
,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of"," 33,625 "," 13,894 "," 14,277 "," 13,455 "," 11,408 "," 10,903 "," 6,896 "," 9,753 "
,E12000003,Yorkshire and The Humber,E08000034,Kirklees," 44,219 "," 25,457 "," 25,378 "," 22,592 "," 19,715 "," 20,469 "," 14,434 "," 18,675 "
,E12000003,Yorkshire and The Humber,E08000035,Leeds," 98,914 "," 42,627 "," 42,964 "," 37,693 "," 31,859 "," 33,151 "," 23,213 "," 33,697 "
,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire," 15,892 "," 8,844 "," 10,227 "," 9,384 "," 8,311 "," 8,557 "," 6,091 "," 8,788 "
,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire," 17,819 "," 10,668 "," 11,835 "," 10,701 "," 9,637 "," 9,943 "," 7,150 "," 9,372 "
,E12000003,Yorkshire and The Humber,E07000166,Richmondshire," 3,993 "," 2,731 "," 2,974 "," 3,361 "," 3,016 "," 3,170 "," 2,229 "," 2,896 "
,E12000003,Yorkshire and The Humber,E08000018,Rotherham," 34,392 "," 16,576 "," 15,500 "," 15,310 "," 13,493 "," 13,772 "," 10,312 "," 12,942 "
,E12000003,Yorkshire and The Humber,E07000167,Ryedale," 5,287 "," 3,665 "," 4,287 "," 3,940 "," 3,794 "," 4,003 "," 2,981 "," 3,992 "
,E12000003,Yorkshire and The Humber,E07000168,Scarborough," 13,584 "," 6,829 "," 8,070 "," 7,866 "," 7,435 "," 8,015 "," 5,787 "," 7,679 "
,E12000003,Yorkshire and The Humber,E07000169,Selby," 8,619 "," 6,267 "," 6,729 "," 5,969 "," 5,071 "," 5,323 "," 3,663 "," 4,381 "
,E12000003,Yorkshire and The Humber,E08000019,Sheffield," 63,738 "," 29,986 "," 28,039 "," 27,094 "," 23,406 "," 23,814 "," 18,340 "," 25,690 "
,E12000003,Yorkshire and The Humber,E08000036,Wakefield," 41,255 "," 22,279 "," 22,715 "," 20,045 "," 17,666 "," 17,909 "," 12,926 "," 15,931 "
,E12000003,Yorkshire and The Humber,E06000014,York," 19,746 "," 11,479 "," 11,911 "," 10,531 "," 9,374 "," 10,208 "," 7,301 "," 10,730 "
